source_file,source_path,source_index,sequence_index,condition,dataset_label,replicate,Pt,T_s,Vf_V_vs_Ref,Im_A,Vu_V,Sig_V,Ach_V,IERange,Over,Temp_deg_C,step_duration_s,global_time_s,global_time_min,step_variable_name,step_variable_value,step_label
20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,30,30,Sequential condition,Sequential condition,30,129,129,-0.800014,-0.00171533,0.0,-0.799964,0.0,10,...........,1483.58,300.0,8829.0,147.15,Vf_V_vs_Ref,-0.7998963920265781,-0.7999
20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,30,30,Sequential condition,Sequential condition,30,130,130,-0.799914,-0.00171566,0.0,-0.799964,0.0,10,...........,1483.58,300.0,8830.0,147.16666666666666,Vf_V_vs_Ref,-0.7998963920265781,-0.7999
20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,30,30,Sequential condition,Sequential condition,30,131,131,-0.800014,-0.00171433,0.0,-0.799964,0.0,10,...........,1483.58,300.0,8831.0,147.18333333333334,Vf_V_vs_Ref,-0.7998963920265781,-0.7999
20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,30,30,Sequential condition,Sequential condition,30,132,132,-0.799914,-0.00171367,0.0,-0.799964,0.0,10,...........,1483.49,300.0,8832.0,147.2,Vf_V_vs_Ref,-0.7998963920265781,-0.7999
20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,30,30,Sequential condition,Sequential condition,30,133,133,-0.799714,-0.00171334,0.0,-0.799964,0.0,10,...........,1483.49,300.0,8833.0,147.21666666666667,Vf_V_vs_Ref,-0.7998963920265781,-0.7999
20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,30,30,Sequential condition,Sequential condition,30,134,134,-0.799914,-0.00171367,0.0,-0.799964,0.0,10,...........,1483.49,300.0,8834.0,147.23333333333332,Vf_V_vs_Ref,-0.7998963920265781,-0.7999
20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,30,30,Sequential condition,Sequential condition,30,135,135,-0.799814,-0.00171267,0.0,-0.799964,0.0,10,...........,1483.58,300.0,8835.0,147.25,Vf_V_vs_Ref,-0.7998963920265781,-0.7999
20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,30,30,Sequential condition,Sequential condition,30,136,136,-0.799914,-0.00171367,0.0,-0.799964,0.0,10,...........,1483.58,300.0,8836.0,147.26666666666668,Vf_V_vs_Ref,-0.7998963920265781,-0.7999
20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,30,30,Sequential condition,Sequential condition,30,137,137,-0.799914,-0.00171234,0.0,-0.799964,0.0,10,...........,1483.49,300.0,8837.0,147.28333333333333,Vf_V_vs_Ref,-0.7998963920265781,-0.7999
20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,30,30,Sequential condition,Sequential condition,30,138,138,-0.799814,-0.00171135,0.0,-0.799964,0.0,10,...........,1483.49,300.0,8838.0,147.3,Vf_V_vs_Ref,-0.7998963920265781,-0.7999
20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,30,30,Sequential condition,Sequential condition,30,139,139,-0.799914,-0.00171068,0.0,-0.799964,0.0,10,...........,1483.49,300.0,8839.0,147.31666666666666,Vf_V_vs_Ref,-0.7998963920265781,-0.7999
20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,30,30,Sequential condition,Sequential condition,30,140,140,-0.800014,-0.00171234,0.0,-0.799964,0.0,10,...........,1483.49,300.0,8840.0,147.33333333333334,Vf_V_vs_Ref,-0.7998963920265781,-0.7999
20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,30,30,Sequential condition,Sequential condition,30,141,141,-0.800014,-0.00170869,0.0,-0.799964,0.0,10,...........,1483.49,300.0,8841.0,147.35,Vf_V_vs_Ref,-0.7998963920265781,-0.7999
20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,30,30,Sequential condition,Sequential condition,30,142,142,-0.800014,-0.00170505,0.0,-0.799964,0.0,10,...........,1483.58,300.0,8842.0,147.36666666666667,Vf_V_vs_Ref,-0.7998963920265781,-0.7999
20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,30,30,Sequential condition,Sequential condition,30,143,143,-0.799914,-0.00170836,0.0,-0.799964,0.0,10,...........,1483.58,300.0,8843.0,147.38333333333333,Vf_V_vs_Ref,-0.7998963920265781,-0.7999
20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,30,30,Sequential condition,Sequential condition,30,144,144,-0.799914,-0.0017077,0.0,-0.799964,0.0,10,...........,1483.58,300.0,8844.0,147.4,Vf_V_vs_Ref,-0.7998963920265781,-0.7999
20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,30,30,Sequential condition,Sequential condition,30,145,145,-0.799914,-0.0017077,0.0,-0.799964,0.0,10,...........,1483.58,300.0,8845.0,147.41666666666666,Vf_V_vs_Ref,-0.7998963920265781,-0.7999
20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,30,30,Sequential condition,Sequential condition,30,146,146,-0.799914,-0.00170671,0.0,-0.799964,0.0,10,...........,1483.58,300.0,8846.0,147.43333333333334,Vf_V_vs_Ref,-0.7998963920265781,-0.7999
20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,30,30,Sequential condition,Sequential condition,30,147,147,-0.799814,-0.00170671,0.0,-0.799964,0.0,10,...........,1483.58,300.0,8847.0,147.45,Vf_V_vs_Ref,-0.7998963920265781,-0.7999
20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,30,30,Sequential condition,Sequential condition,30,148,148,-0.799914,-0.00170637,0.0,-0.799964,0.0,10,...........,1483.49,300.0,8848.0,147.46666666666667,Vf_V_vs_Ref,-0.7998963920265781,-0.7999
20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,30,30,Sequential condition,Sequential condition,30,149,149,-0.799814,-0.00170571,0.0,-0.799964,0.0,10,...........,1483.58,300.0,8849.0,147.48333333333332,Vf_V_vs_Ref,-0.7998963920265781,-0.7999
20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,30,30,Sequential condition,Sequential condition,30,150,150,-0.799814,-0.00170505,0.0,-0.799964,0.0,10,...........,1483.49,300.0,8850.0,147.5,Vf_V_vs_Ref,-0.7998963920265781,-0.7999
20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,30,30,Sequential condition,Sequential condition,30,151,151,-0.799914,-0.00170571,0.0,-0.799964,0.0,10,...........,1483.58,300.0,8851.0,147.51666666666668,Vf_V_vs_Ref,-0.7998963920265781,-0.7999
20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,30,30,Sequential condition,Sequential condition,30,152,152,-0.799914,-0.00170637,0.0,-0.799964,0.0,10,...........,1483.49,300.0,8852.0,147.53333333333333,Vf_V_vs_Ref,-0.7998963920265781,-0.7999
20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,30,30,Sequential condition,Sequential condition,30,153,153,-0.799914,-0.00170505,0.0,-0.799964,0.0,10,...........,1483.58,300.0,8853.0,147.55,Vf_V_vs_Ref,-0.7998963920265781,-0.7999
20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,30,30,Sequential condition,Sequential condition,30,154,154,-0.799914,-0.00170372,0.0,-0.799964,0.0,10,...........,1483.58,300.0,8854.0,147.56666666666666,Vf_V_vs_Ref,-0.7998963920265781,-0.7999
20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,30,30,Sequential condition,Sequential condition,30,155,155,-0.799814,-0.00170206,0.0,-0.799964,0.0,10,...........,1483.58,300.0,8855.0,147.58333333333334,Vf_V_vs_Ref,-0.7998963920265781,-0.7999
20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,30,30,Sequential condition,Sequential condition,30,156,156,-0.799814,-0.00170173,0.0,-0.799964,0.0,10,...........,1483.49,300.0,8856.0,147.6,Vf_V_vs_Ref,-0.7998963920265781,-0.7999
20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,30,30,Sequential condition,Sequential condition,30,157,157,-0.799814,-0.00170273,0.0,-0.799964,0.0,10,...........,1483.49,300.0,8857.0,147.61666666666667,Vf_V_vs_Ref,-0.7998963920265781,-0.7999
20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,30,30,Sequential condition,Sequential condition,30,158,158,-0.799814,-0.00170173,0.0,-0.799964,0.0,10,...........,1483.49,300.0,8858.0,147.63333333333333,Vf_V_vs_Ref,-0.7998963920265781,-0.7999
20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,30,30,Sequential condition,Sequential condition,30,159,159,-0.799914,-0.00170173,0.0,-0.799964,0.0,10,...........,1483.58,300.0,8859.0,147.65,Vf_V_vs_Ref,-0.7998963920265781,-0.7999
20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,30,30,Sequential condition,Sequential condition,30,160,160,-0.799814,-0.00169974,0.0,-0.799964,0.0,10,...........,1483.58,300.0,8860.0,147.66666666666666,Vf_V_vs_Ref,-0.7998963920265781,-0.7999
20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,30,30,Sequential condition,Sequential condition,30,161,161,-0.799914,-0.00170007,0.0,-0.799964,0.0,10,...........,1483.49,300.0,8861.0,147.68333333333334,Vf_V_vs_Ref,-0.7998963920265781,-0.7999
20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,30,30,Sequential condition,Sequential condition,30,162,162,-0.799814,-0.00169974,0.0,-0.799964,0.0,10,...........,1483.58,300.0,8862.0,147.7,Vf_V_vs_Ref,-0.7998963920265781,-0.7999
20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,30,30,Sequential condition,Sequential condition,30,163,163,-0.799814,-0.00169941,0.0,-0.799964,0.0,10,...........,1483.58,300.0,8863.0,147.71666666666667,Vf_V_vs_Ref,-0.7998963920265781,-0.7999
20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,30,30,Sequential condition,Sequential condition,30,164,164,-0.799814,-0.00169875,0.0,-0.799964,0.0,10,...........,1483.49,300.0,8864.0,147.73333333333332,Vf_V_vs_Ref,-0.7998963920265781,-0.7999
20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,30,30,Sequential condition,Sequential condition,30,165,165,-0.800014,-0.00169742,0.0,-0.799964,0.0,10,...........,1483.58,300.0,8865.0,147.75,Vf_V_vs_Ref,-0.7998963920265781,-0.7999
20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,30,30,Sequential condition,Sequential condition,30,166,166,-0.799914,-0.00169775,0.0,-0.799964,0.0,10,...........,1483.49,300.0,8866.0,147.76666666666668,Vf_V_vs_Ref,-0.7998963920265781,-0.7999
20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,30,30,Sequential condition,Sequential condition,30,167,167,-0.799914,-0.00169808,0.0,-0.799964,0.0,10,...........,1483.49,300.0,8867.0,147.78333333333333,Vf_V_vs_Ref,-0.7998963920265781,-0.7999
20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,30,30,Sequential condition,Sequential condition,30,168,168,-0.799814,-0.00169709,0.0,-0.799964,0.0,10,...........,1483.58,300.0,8868.0,147.8,Vf_V_vs_Ref,-0.7998963920265781,-0.7999
20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,30,30,Sequential condition,Sequential condition,30,169,169,-0.799914,-0.0016961,0.0,-0.799964,0.0,10,...........,1483.49,300.0,8869.0,147.81666666666666,Vf_V_vs_Ref,-0.7998963920265781,-0.7999
20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,30,30,Sequential condition,Sequential condition,30,170,170,-0.799914,-0.00169643,0.0,-0.799964,0.0,10,...........,1483.58,300.0,8870.0,147.83333333333334,Vf_V_vs_Ref,-0.7998963920265781,-0.7999
20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,30,30,Sequential condition,Sequential condition,30,171,171,-0.799914,-0.00169676,0.0,-0.799964,0.0,10,...........,1483.58,300.0,8871.0,147.85,Vf_V_vs_Ref,-0.7998963920265781,-0.7999
20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,30,30,Sequential condition,Sequential condition,30,172,172,-0.799914,-0.0016961,0.0,-0.799964,0.0,10,...........,1483.49,300.0,8872.0,147.86666666666667,Vf_V_vs_Ref,-0.7998963920265781,-0.7999
20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,30,30,Sequential condition,Sequential condition,30,173,173,-0.799914,-0.00169477,0.0,-0.799964,0.0,10,...........,1483.58,300.0,8873.0,147.88333333333333,Vf_V_vs_Ref,-0.7998963920265781,-0.7999
20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,30,30,Sequential condition,Sequential condition,30,174,174,-0.799914,-0.00168781,0.0,-0.799964,0.0,10,...........,1483.49,300.0,8874.0,147.9,Vf_V_vs_Ref,-0.7998963920265781,-0.7999
20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,30,30,Sequential condition,Sequential condition,30,175,175,-0.799914,-0.00169477,0.0,-0.799964,0.0,10,...........,1483.49,300.0,8875.0,147.91666666666666,Vf_V_vs_Ref,-0.7998963920265781,-0.7999
20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,30,30,Sequential condition,Sequential condition,30,176,176,-0.799914,-0.00169344,0.0,-0.799964,0.0,10,...........,1483.58,300.0,8876.0,147.93333333333334,Vf_V_vs_Ref,-0.7998963920265781,-0.7999
20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,30,30,Sequential condition,Sequential condition,30,177,177,-0.799714,-0.00169311,0.0,-0.799964,0.0,10,...........,1483.49,300.0,8877.0,147.95,Vf_V_vs_Ref,-0.7998963920265781,-0.7999
20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,30,30,Sequential condition,Sequential condition,30,178,178,-0.799914,-0.00169245,0.0,-0.799964,0.0,10,...........,1483.58,300.0,8878.0,147.96666666666667,Vf_V_vs_Ref,-0.7998963920265781,-0.7999
20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,30,30,Sequential condition,Sequential condition,30,179,179,-0.799914,-0.00169212,0.0,-0.799964,0.0,10,...........,1483.58,300.0,8879.0,147.98333333333332,Vf_V_vs_Ref,-0.7998963920265781,-0.7999
20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_030_PBSNO3-layers--rpm_1600CHRONOA_B_10.DTA,30,30,Sequential condition,Sequential condition,30,180,180,-0.799914,-0.00169245,0.0,-0.799964,0.0,10,...........,1483.58,300.0,8880.0,148.0,Vf_V_vs_Ref,-0.7998963920265781,-0.7999
